ego_id,global_index,local_node_id,cluster_label
107,1185,1705,2
107,1186,1706,1
107,1187,1707,1
107,1188,1708,3
107,1189,1709,1
107,1190,1710,1
107,1191,1711,3
107,1192,1712,1
107,1193,1713,1
107,1194,1714,2
107,1195,1715,1
107,1196,1716,2
107,1197,1717,3
107,1199,1719,0
107,1200,1720,1
107,1201,1721,1
107,1202,1722,0
107,1203,1723,2
107,1204,1724,1
107,1205,1725,1
107,1207,1727,1
107,1208,1728,1
107,1209,1729,0
107,1210,1730,0
107,1211,1731,1
107,1212,1732,1
107,1213,1733,3
107,1214,1734,2
107,1215,1735,2
107,1216,1736,0
107,1217,1737,1
107,1218,1738,0
107,1219,1739,2
107,1220,1740,2
107,1221,1741,1
107,1222,1742,3
107,1223,1743,1
107,1224,1744,3
107,1225,1745,1
107,1226,1746,1
107,1227,1747,2
107,1228,1748,1
107,1229,1749,0
107,1230,1750,1
107,1231,1751,1
107,1232,1752,1
107,1233,1753,3
107,1234,1754,2
107,1235,1755,0
107,1236,1756,1
107,1237,1757,1
107,1239,1759,2
107,1240,1760,0
107,1241,1761,1
107,1242,1762,2
107,1243,1763,1
107,1244,1764,1
107,1245,1765,1
107,1246,1766,1
107,1247,1767,0
107,1248,1768,0
107,1249,1769,2
107,1250,1770,3
107,1251,1771,1
107,1252,1772,1
107,1253,1773,1
107,1254,1774,2
107,1255,1775,2
107,1256,1776,1
107,1257,1777,1
107,1258,1778,3
107,1259,1779,3
107,1260,1780,2
107,1261,1781,1
107,1262,1782,1
107,1263,1783,1
107,1264,1784,1
107,1265,1785,2
107,1266,1786,1
107,1267,1787,2
107,1268,1788,3
107,1269,1789,1
107,1270,1790,2
107,1271,1791,0
107,1272,1792,3
107,1273,1793,2
107,1274,1794,1
107,1275,1795,2
107,1276,1796,0
107,1277,1797,2
107,1278,1798,3
107,1279,1799,1
107,1280,1800,0
107,1281,1801,1
107,1282,1802,2
107,1283,1803,2
107,1284,1804,0
107,1285,1805,1
107,1286,1806,1
107,1287,1807,3
107,1288,1808,2
107,1289,1809,1
107,1290,1810,1
107,1291,1811,1
107,1292,1812,1
107,1293,1813,2
107,1294,1814,1
107,1295,1815,2
107,1296,1816,0
107,1297,1817,2
107,1298,1818,1
107,1299,1819,1
107,1300,1820,1
107,1301,1821,1
107,1302,1822,0
107,1303,1823,1
107,1304,1824,1
107,1305,1825,3
107,1306,1826,1
107,1307,1827,0
107,1308,1828,1
107,1309,1829,3
107,1310,1830,1
107,1311,1831,2
107,1312,1832,0
107,1313,1833,1
107,1314,1834,0
107,1315,1835,0
107,1316,1836,2
107,1317,1837,3
107,1318,1838,2
107,1319,1839,1
107,1320,1840,0
107,1321,1841,1
107,1322,1842,2
107,1323,1843,1
107,1324,1844,1
107,1325,1845,3
107,1326,1846,3
107,1327,1847,2
107,1328,1848,2
107,1329,1849,2
107,1330,1850,0
107,1331,1851,1
107,1332,1852,2
107,1333,1853,1
107,1334,1854,1
107,1335,1855,2
107,1336,1856,2
107,1337,1857,1
107,1338,1858,2
107,1339,1859,1
107,1340,1860,0
107,1341,1861,0
107,1342,1862,1
107,1343,1863,0
107,1344,1864,1
107,1345,1865,1
107,1346,1866,2
107,1347,1867,1
107,1348,1868,1
107,1349,1869,2
107,1350,1870,1
107,1351,1871,2
107,1352,1872,1
107,1353,1873,1
107,1354,1874,1
107,1355,1875,0
107,1356,1876,3
107,1357,1877,1
107,1358,1878,1
107,1359,1879,1
107,1360,1880,3
107,1361,1881,0
107,1362,1882,1
107,1363,1883,2
107,1364,1884,1
107,1365,1885,3
107,1366,1886,1
107,1367,1887,1
107,1368,1888,1
107,1369,1889,2
107,1370,1890,0
107,1371,1891,1
107,1372,1892,2
107,1373,1893,1
107,1374,1894,0
107,1375,1895,1
107,1376,1896,3
107,1377,1897,1
107,1378,1898,1
107,1379,1899,1
107,1380,1900,1
107,1381,1901,0
107,1382,1902,3
107,1383,1903,1
107,1384,1904,2
107,1385,1905,2
107,1386,1906,2
107,1387,1907,1
107,1388,1908,1
107,1389,1909,0
107,1390,1910,1
107,1391,1911,1
1684,2014,4042,1
1684,2015,4045,1
1684,2016,4048,1
1684,2017,4153,1
1684,2018,4155,0
1684,2019,4157,1
1684,2020,4158,1
1684,2021,4159,0
1684,2022,4160,2
1684,2023,4162,0
1684,2024,4163,0
1684,2025,4165,0
1684,2026,4166,2
1684,2027,4167,0
1684,2028,4169,2
1684,2029,4170,0
1684,2030,2661,1
1684,2031,2662,1
1684,2032,2663,0
1684,2033,2664,0
1684,2034,2665,0
1684,2035,2666,1
1684,2036,2667,0
1684,2037,2668,1
1684,2038,2669,1
1684,2039,2670,1
1684,2040,2671,0
1684,2041,2672,1
1684,2042,2673,1
1684,2043,2674,2
1684,2044,2675,2
1684,2045,2676,0
1684,2046,2677,2
1684,2047,2678,1
1684,2048,2679,1
1684,2049,2680,0
1684,2050,2681,1
1684,2051,2682,1
1684,2052,2683,2
1684,2053,2684,0
1684,2054,2685,0
1684,2055,2686,1
1684,2056,2687,1
1684,2057,2688,2
1684,2058,2689,2
1684,2059,2690,2
1684,2060,2691,2
1684,2061,2692,0
1684,2062,2693,1
1684,2063,2694,2
1684,2064,2695,1
1684,2065,2696,0
1684,2066,2697,1
1684,2067,2698,1
1684,2068,2699,1
1684,2069,2700,1
1684,2070,2701,0
1684,2071,2702,1
1684,2072,2703,1
1684,2073,2704,1
1684,2074,2705,1
1684,2075,2706,1
1684,2076,2707,1
1684,2077,2708,0
1684,2078,2709,1
1684,2079,2710,1
1684,2080,2711,1
1684,2081,2712,0
1684,2082,2713,0
1684,2083,2714,1
1684,2084,2715,0
1684,2085,2716,0
1684,2086,2717,0
1684,2087,2718,2
1684,2088,2719,1
1684,2089,2720,2
1684,2090,2721,0
1684,2091,2722,1
1684,2092,2723,1
1684,2093,2724,0
1684,2094,2725,0
1684,2095,2726,0
1684,2096,2727,0
1684,2097,2728,1
1684,2098,2729,1
1684,2099,2730,1
1684,2100,2731,1
1684,2101,2732,0
1684,2102,2733,1
1684,2103,2734,0
1684,2104,2735,0
1684,2105,2736,0
1684,2106,2737,1
1684,2107,2738,1
1684,2108,2739,2
1684,2109,2740,2
1684,2110,2741,0
1684,2111,2742,1
1684,2112,2743,2
1684,2113,2744,1
1684,2114,2745,0
1684,2115,2746,1
1684,2116,2747,1
1684,2117,2748,1
1684,2118,2749,1
1684,2119,2750,1
1684,2120,2751,1
1684,2121,2752,0
1684,2122,2753,1
1684,2123,2754,1
1684,2124,2755,1
1684,2125,2756,1
1684,2126,2757,1
1684,2127,2758,1
1684,2128,2759,1
1684,2129,2760,1
1684,2130,2761,0
1684,2131,2762,1
1684,2132,2763,1
1684,2133,2764,0
1684,2134,2765,1
1684,2135,2766,1
1684,2136,2767,1
1684,2137,2768,1
1684,2138,2769,0
1684,2139,2770,1
1684,2140,2771,0
1684,2141,2772,0
1684,2142,2773,1
1684,2143,2774,2
1684,2144,2775,0
1684,2145,2776,0
1684,2146,2777,1
1684,2147,2778,0
1684,2148,2779,1
1684,2149,2780,1
1684,2150,2781,1
1684,2151,2782,2
1684,2152,2783,0
1684,2153,2784,2
1684,2154,2785,0
1684,2155,2786,1
1684,2156,2787,1
1684,2157,2788,0
1684,2158,2789,1
1684,2159,2790,0
1684,2160,2791,1
1684,2161,2792,2
1684,2162,2793,2
1684,2163,2794,1
1684,2164,2795,0
1684,2165,2796,0
1684,2166,2797,0
1684,2167,2798,1
1684,2168,2799,1
1684,2169,2800,1
1684,2170,2801,2
1684,2171,2802,1
1684,2172,2803,1
1684,2173,2804,1
1684,2174,2805,0
1684,2175,2806,0
1684,2176,2807,1
1684,2177,2808,1
1684,2178,2809,1
1684,2179,2810,1
1684,2180,2811,1
1684,2181,2812,0
1684,2182,2813,2
1684,2183,2814,1
1684,2184,2815,1
1684,2185,2816,0
1684,2186,2817,2
1684,2187,2818,0
1684,2188,2819,2
1684,2189,2820,1
1684,2190,2821,1
1684,2191,2822,1
1684,2192,2823,0
1684,2193,2824,0
1684,2194,2825,2
1684,2195,2826,0
1684,2196,2827,1
1684,2197,2828,1
1684,2198,2829,1
1684,2199,2830,1
1684,2200,2831,1
1684,2201,2832,1
1684,2202,2833,1
1684,2203,2834,0
1684,2204,2835,0
1684,2205,2836,0
1684,2206,2837,0
1684,2207,2838,1
1684,2208,2839,1
1684,2209,2840,0
1684,2210,2841,1
1684,2211,2842,0
1684,2212,2843,0
1684,2213,2844,1
1684,2214,2845,1
1684,2215,2846,0
1684,2216,2847,1
1684,2217,2848,1
1684,2218,2849,2
1684,2219,2850,2
1684,2220,2851,0
1684,2221,2852,0
1684,2222,2853,1
1684,2223,2854,1
1684,2224,2855,0
1684,2225,2856,0
1684,2226,2857,0
1684,2227,2858,1
1684,2228,2859,2
1684,2229,2860,1
1684,2230,2861,1
1684,2231,2862,1
1684,2232,2863,1
1684,2233,2864,1
1684,2234,2865,0
1684,2235,2866,0
1684,2236,2867,0
1684,2237,2868,2
1684,2238,2869,2
1684,2239,2870,1
1684,2240,2871,2
1684,2241,2872,0
1684,2242,2873,1
1684,2243,2874,2
1684,2244,2875,0
1684,2245,2876,1
1684,2246,2877,1
1684,2247,2878,0
1684,2248,2879,1
1684,2249,2880,0
1684,2250,2881,1
1684,2251,2882,0
1684,2252,2883,0
1684,2253,2884,1
1684,2254,2885,0
1684,2255,2886,1
1684,2256,2887,1
1684,2257,2888,1
1684,2258,2889,1
1684,2259,2890,1
1684,2260,2891,2
1684,2261,2892,1
1684,2262,2893,1
1684,2263,2894,0
1684,2264,2895,1
1684,2265,2896,1
1684,2266,2897,0
1684,2267,2898,1
1684,2268,2899,0
1684,2269,2900,1
1684,2270,2901,1
1684,2271,2902,0
1684,2272,2903,1
1684,2273,2904,1
1684,2274,2905,1
1684,2275,2906,0
1684,2276,2907,2
1684,2277,2908,0
1684,2278,2909,0
1684,2279,2910,0
1684,2280,2911,0
1684,2281,2912,1
1684,2282,2913,0
1684,2283,2914,1
1684,2284,2915,1
1684,2285,2916,0
1684,2286,2917,0
1684,2287,2918,1
1684,2288,2919,0
1684,2289,2920,1
1684,2290,2921,1
1684,2291,2922,2
1684,2292,2923,0
1684,2293,2924,1
1684,2294,2925,2
1684,2295,2926,1
1684,2296,2927,1
1684,2297,2928,2
1684,2298,2929,1
1684,2299,2930,0
1684,2300,2931,0
1684,2301,2932,1
1684,2302,2933,2
1684,2303,2934,1
1684,2304,2935,0
1684,2305,2936,1
1684,2306,2937,0
1684,2307,2938,0
1684,2308,2939,0
1684,2309,2940,0
1684,2310,2941,0
1684,2311,2942,1
1684,2312,2943,1
1684,2313,2944,1
1684,2314,2945,0
1684,2315,2946,0
1684,2316,2947,1
1684,2317,2948,1
1684,2318,2949,1
1684,2319,2950,0
1684,2320,2951,1
1684,2321,2952,2
1684,2322,2953,1
1684,2323,2954,1
1684,2324,2955,1
1684,2325,2956,0
1684,2326,2957,1
1684,2327,2958,0
1684,2328,2959,1
1684,2329,2960,2
1684,2330,2961,1
1684,2331,2962,1
1684,2332,2963,0
1684,2333,2964,0
1684,2334,2965,0
1684,2335,2966,0
1684,2336,2967,1
1684,2337,2968,0
1684,2338,2969,2
1684,2339,2970,2
1684,2340,2971,1
1684,2341,2972,1
1684,2342,2973,1
1684,2343,2974,1
1684,2344,2975,0
1684,2345,2976,0
1684,2346,2977,1
1684,2347,2978,1
1684,2348,2979,2
1684,2349,2980,0
1684,2350,2981,1
1684,2351,2982,1
1684,2352,2983,1
1684,2353,2984,0
1684,2354,2985,1
1684,2355,2986,0
1684,2356,2987,1
1684,2357,2988,1
1684,2358,2989,1
1684,2359,2990,1
1684,2360,2991,0
1684,2361,2992,0
1684,2362,2993,1
1684,2363,2994,0
1684,2364,2995,1
1684,2365,2996,1
1684,2366,2997,0
1684,2367,2998,1
1684,2368,2999,1
1684,2369,3000,0
1684,2370,3001,2
1684,2371,3002,1
1684,2372,3003,0
1684,2373,3004,1
1684,2374,3005,0
1684,2375,3006,0
1684,2376,3007,1
1684,2377,3008,1
1684,2378,3009,1
1684,2379,3010,2
1684,2380,3011,0
1684,2381,3012,0
1684,2382,3013,1
1684,2383,3014,1
1684,2384,3015,0
1684,2385,3016,0
1684,2386,3017,0
1684,2387,3018,0
1684,2388,3019,0
1684,2389,3020,1
1684,2390,3021,2
1684,2391,3022,1
1684,2392,3023,1
1684,2393,3024,1
1684,2394,3025,1
1684,2395,3026,1
1684,2396,3027,0
1684,2397,3028,0
1684,2398,3029,1
1684,2399,3030,0
1684,2400,3031,1
1684,2401,3032,1
1684,2402,3033,2
1684,2403,3034,1
1684,2404,3035,1
1684,2405,3036,1
1684,2406,3037,0
1684,2407,3038,1
1684,2408,3039,0
1684,2409,3040,2
1684,2410,3041,0
1684,2411,3042,1
1684,2412,3043,1
1684,2413,3044,1
1684,2414,3045,0
1684,2415,3046,0
1684,2416,3047,1
1684,2417,3048,0
1684,2418,3049,2
1684,2419,3050,2
1684,2420,3051,1
1684,2421,3052,0
1684,2422,3053,0
1684,2423,3054,2
1684,2424,3055,2
1684,2425,3056,0
1684,2426,3057,0
1684,2427,3058,0
1684,2428,3059,1
1684,2429,3060,0
1684,2430,3061,1
1684,2431,3062,0
1684,2432,3063,1
1684,2433,3064,1
1684,2434,3065,0
1684,2435,3066,0
1684,2436,3067,0
1684,2437,3068,1
1684,2438,3069,1
1684,2439,3070,1
1684,2440,3071,1
1684,2441,3072,0
1684,2442,3073,0
1684,2443,3074,0
1684,2444,3075,1
1684,2445,3076,1
1684,2446,3077,2
1684,2447,3078,2
1684,2448,3079,2
1684,2449,3080,1
1684,2450,3081,0
1684,2451,3082,1
1684,2452,3083,1
1684,2453,3084,1
1684,2454,3085,1
1684,2455,3086,1
1684,2456,3087,1
1684,2457,3088,0
1684,2458,3089,0
1684,2459,3090,2
1684,2460,3091,1
1684,2461,3092,1
1684,2462,3093,1
1684,2463,3094,0
1684,2464,3095,0
1684,2465,3096,0
1684,2466,3097,2
1684,2467,3098,1
1684,2468,3099,1
1684,2469,3100,0
1684,2470,3101,0
1684,2471,3102,1
1684,2472,3103,1
1684,2473,3104,1
1684,2474,3105,0
1684,2475,3106,1
1684,2476,3107,0
1684,2477,3108,0
1684,2478,3109,0
1684,2479,3110,1
1684,2480,3111,0
1684,2481,3112,1
1684,2482,3113,0
1684,2483,3114,1
1684,2484,3115,1
1684,2485,3116,0
1684,2486,3117,1
1684,2487,3118,0
1684,2488,3119,0
1684,2489,3120,1
1684,2490,3121,1
1684,2491,3122,0
1684,2492,3123,0
1684,2493,3124,0
1684,2494,3125,0
1684,2495,3126,0
1684,2496,3127,0
1684,2497,3128,0
1684,2498,3129,1
1684,2499,3130,1
1684,2500,3131,0
1684,2501,3132,0
1684,2502,3133,0
1684,2503,3134,0
1684,2504,3135,1
1684,2505,3136,0
1684,2506,3137,0
1684,2507,3138,0
1684,2508,3139,1
1684,2509,3140,1
1684,2510,3141,2
1684,2511,3142,1
1684,2512,3143,1
1684,2513,3144,0
1684,2514,3145,1
1684,2515,3146,2
1684,2516,3147,2
1684,2517,3148,0
1684,2518,3149,1
1684,2519,3150,0
1684,2520,3151,0
1684,2521,3152,0
1684,2522,3153,0
1684,2523,3154,1
1684,2524,3155,1
1684,2525,3156,1
1684,2526,3157,1
1684,2527,3158,1
1684,2528,3159,0
1684,2529,3160,0
1684,2530,3161,1
1684,2531,3162,1
1684,2532,3163,1
1684,2533,3164,0
1684,2534,3165,2
1684,2535,3166,1
1684,2536,3167,0
1684,2537,3168,0
1684,2538,3169,0
1684,2539,3170,1
1684,2540,3171,0
1684,2541,3172,0
1684,2542,3173,1
1684,2543,3174,1
1684,2544,3175,0
1684,2545,3176,1
1684,2546,3177,1
1684,2547,3178,0
1684,2548,3179,0
1684,2549,3180,0
1684,2550,3181,0
1684,2551,3182,0
1684,2552,3183,0
1684,2553,3184,0
1684,2554,3185,0
1684,2555,3186,1
1684,2556,3187,1
1684,2557,3188,0
1684,2558,3189,1
1684,2559,3190,0
1684,2560,3191,0
1684,2561,3192,1
1684,2562,3193,1
1684,2563,3194,1
1684,2564,3195,2
1684,2565,3196,1
1684,2566,3197,1
1684,2567,3198,1
1684,2568,3199,0
1684,2569,3200,1
1684,2570,3201,0
1684,2571,3202,1
1684,2572,3203,1
1684,2573,3204,1
1684,2574,3205,2
1684,2575,3206,1
1684,2576,3207,1
1684,2577,3208,1
1684,2578,3209,1
1684,2579,3210,2
1684,2580,3211,0
1684,2581,3212,1
1684,2582,3213,1
1684,2583,3214,1
1684,2584,3215,0
1684,2585,3216,1
1684,2586,3217,0
1684,2587,3218,0
1684,2588,3219,1
1684,2589,3220,0
1684,2590,3221,2
1684,2591,3222,2
1684,2592,3223,1
1684,2593,3224,0
1684,2594,3225,1
1684,2595,3226,0
1684,2596,3227,0
1684,2597,3228,0
1684,2598,3229,1
1684,2599,3230,0
1684,2600,3231,1
1684,2601,3232,1
1684,2602,3233,1
1684,2603,3234,1
1684,2604,3235,0
1684,2605,3236,1
1684,2606,3237,1
1684,2607,3238,1
1684,2608,3239,1
1684,2609,3240,2
1684,2610,3241,0
1684,2611,3242,1
1684,2612,3243,1
1684,2613,3244,1
1684,2614,3245,0
1684,2615,3246,1
1684,2616,3247,1
1684,2617,3248,0
1684,2618,3249,1
1684,2619,3250,1
1684,2620,3251,0
1684,2621,3252,0
1684,2622,3253,0
1684,2623,3254,0
1684,2624,3255,1
1684,2625,3256,1
1684,2626,3257,1
1684,2627,3258,0
1684,2628,3259,1
1684,2629,3260,0
1684,2630,3261,1
1684,2631,3262,1
1684,2632,3263,1
1684,2633,3264,1
1684,2634,3265,0
1684,2635,3266,1
1684,2636,3267,1
1684,2637,3268,0
1684,2638,3269,1
1684,2639,3270,1
1684,2640,3271,1
1684,2641,3272,2
1684,2642,3273,1
1684,2643,3274,0
1684,2644,3275,1
1684,2645,3276,1
1684,2646,3277,0
1684,2647,3278,0
1684,2648,3279,1
1684,2649,3280,1
1684,2650,3281,0
1684,2651,3282,1
1684,2652,3283,1
1684,2653,3284,1
1684,2654,3285,0
1684,2655,3286,1
1684,2656,3287,0
1684,2657,3288,0
1684,2658,3289,0
1684,2659,3290,1
1684,2660,3291,2
1684,2661,3292,0
1684,2662,3293,1
1684,2663,3294,0
1684,2664,3295,0
1684,2665,3296,1
1684,2666,3297,1
1684,2667,3298,0
1684,2668,3299,1
1684,2669,3300,1
1684,2670,3301,0
1684,2671,3302,1
1684,2672,3303,1
1684,2673,3304,1
1684,2674,3305,1
1684,2675,3306,1
1684,2676,3307,1
1684,2677,3308,1
1684,2678,3309,0
1684,2679,3310,2
1684,2680,3311,1
1684,2681,3312,0
1684,2682,3313,2
1684,2683,3314,1
1684,2684,3315,1
1684,2685,3316,1
1684,2686,3317,1
1684,2687,3318,1
1684,2688,3319,2
1684,2689,3320,0
1684,2690,3321,1
1684,2691,3322,1
1684,2692,3323,1
1684,2693,3324,1
1684,2694,3325,1
1684,2695,3326,1
1684,2696,3327,2
1684,2697,3328,0
1684,2698,3329,1
1684,2699,3330,0
1684,2700,3331,2
1684,2701,3332,0
1684,2702,3333,1
1684,2703,3334,1
1684,2704,3335,0
1684,2705,3336,0
1684,2706,3337,0
1684,2707,3338,0
1684,2708,3339,0
1684,2709,3340,2
1684,2710,3341,1
1684,2711,3342,0
1684,2712,3343,1
1684,2713,3344,2
1684,2714,3345,1
1684,2715,3346,0
1684,2716,3347,0
1684,2717,3348,0
1684,2718,3349,2
1684,2719,3350,1
1684,2720,3351,1
1684,2721,3352,0
1684,2722,3353,0
1684,2723,3354,1
1684,2724,3355,1
1684,2725,3356,1
1684,2726,3357,0
1684,2727,3358,0
1684,2728,3359,1
1684,2729,3360,1
1684,2730,3361,1
1684,2731,3362,1
1684,2732,3363,1
1684,2733,3364,1
1684,2734,3365,1
1684,2735,3366,1
1684,2736,3367,0
1684,2737,3368,1
1684,2738,3369,1
1684,2739,3370,0
1684,2740,3371,1
1684,2741,3372,0
1684,2742,3373,1
1684,2743,3374,1
1684,2744,3375,1
1684,2745,3376,0
1684,2746,3377,0
1684,2747,3378,1
1684,2748,3379,1
1684,2749,3380,0
1684,2750,3381,1
1684,2751,3382,1
1684,2752,3383,1
1684,2753,3384,1
1684,2754,3385,1
1684,2755,3386,1
1684,2756,3387,0
1684,2757,3388,1
1684,2758,3389,1
1684,2759,3390,1
1684,2760,3391,1
1684,2761,3392,1
1684,2762,3393,0
1684,2763,3394,2
1684,2764,3395,1
1684,2765,3396,0
1684,2766,3397,1
1684,2767,3398,1
1684,2768,3399,1
1684,2769,3400,1
1684,2770,3401,1
1684,2771,3402,0
1684,2772,3403,1
1684,2773,3404,2
1684,2774,3405,0
1684,2775,3406,0
1684,2776,3407,0
1684,2777,3408,0
1684,2778,3409,0
1684,2779,3410,1
1684,2780,3411,2
1684,2781,3412,0
1684,2782,3413,1
1684,2783,3414,1
1684,2784,3415,1
1684,2785,3416,0
1684,2786,3417,0
1684,2787,3418,0
1684,2788,3419,1
1684,2789,3420,2
1684,2790,3421,0
1684,2791,3422,1
1684,2792,3423,0
1684,2793,3424,0
1684,2794,3425,1
1684,2795,3426,2
1684,2796,3427,1
1684,2797,3428,0
1684,2798,3429,0
1684,2799,3430,1
1684,2800,3431,1
1684,2801,3432,1
1684,2802,3433,0
1684,2803,3434,0
1684,2804,3435,1
1684,2805,3436,1
1912,2806,4043,0
1912,2807,4046,0
1912,2808,4076,0
1912,2809,4109,0
1912,2810,4161,1
1912,2811,4164,1
1912,2812,4168,1
1912,2813,1913,0
1912,2814,1914,0
1912,2815,1915,0
1912,2816,1916,0
1912,2817,1917,1
1912,2818,1918,1
1912,2819,1919,0
1912,2820,1920,0
1912,2821,1921,1
1912,2822,1922,1
1912,2823,1923,0
1912,2824,1924,0
1912,2825,1925,0
1912,2826,1926,1
1912,2827,1927,0
1912,2828,1928,0
1912,2829,1929,1
1912,2830,1930,0
1912,2831,1931,1
1912,2832,1932,1
1912,2833,1933,0
1912,2834,1934,0
1912,2835,1935,0
1912,2836,1936,0
1912,2837,1937,0
1912,2838,1938,1
1912,2839,1939,1
1912,2840,1940,1
1912,2841,1941,1
1912,2842,1942,1
1912,2843,1943,1
1912,2844,1944,1
1912,2845,1945,0
1912,2846,1946,0
1912,2847,1947,1
1912,2848,1948,1
1912,2849,1949,1
1912,2850,1950,0
1912,2851,1951,1
1912,2852,1952,0
1912,2853,1953,0
1912,2854,1954,1
1912,2855,1955,0
1912,2856,1956,0
1912,2857,1957,0
1912,2858,1958,0
1912,2859,1959,1
1912,2860,1960,1
1912,2861,1961,0
1912,2862,1962,1
1912,2863,1963,0
1912,2864,1964,1
1912,2865,1965,0
1912,2866,1966,1
1912,2867,1967,0
1912,2868,1968,0
1912,2869,1969,0
1912,2870,1970,1
1912,2871,1971,1
1912,2872,1972,0
1912,2873,1973,0
1912,2874,1974,1
1912,2875,1975,1
1912,2876,1976,0
1912,2877,1977,0
1912,2878,1978,0
1912,2879,1979,0
1912,2880,1980,0
1912,2881,1981,0
1912,2882,1982,0
1912,2883,1983,0
1912,2884,1984,0
1912,2885,1985,1
1912,2886,1986,1
1912,2887,1987,1
1912,2888,1988,1
1912,2889,1989,1
1912,2890,1990,0
1912,2891,1991,0
1912,2892,1992,1
1912,2893,1993,1
1912,2894,1994,1
1912,2895,1995,0
1912,2896,1996,0
1912,2897,1997,1
1912,2898,1998,0
1912,2899,1999,1
1912,2900,2000,0
1912,2901,2001,0
1912,2902,2002,0
1912,2903,2003,1
1912,2904,2004,0
1912,2905,2005,0
1912,2906,2006,0
1912,2907,2007,0
1912,2908,2008,0
1912,2909,2009,0
1912,2910,2010,1
1912,2911,2011,0
1912,2912,2012,0
1912,2913,2013,0
1912,2914,2014,0
1912,2915,2015,0
1912,2916,2016,0
1912,2917,2017,1
1912,2918,2018,0
1912,2919,2019,0
1912,2920,2020,1
1912,2921,2021,1
1912,2922,2022,0
1912,2923,2023,0
1912,2924,2024,1
1912,2925,2025,0
1912,2926,2026,1
1912,2927,2027,1
1912,2928,2028,1
1912,2929,2029,1
1912,2930,2030,1
1912,2931,2031,0
1912,2932,2032,0
1912,2933,2033,0
1912,2934,2034,0
1912,2935,2035,1
1912,2936,2036,1
1912,2937,2037,0
1912,2938,2038,1
1912,2939,2039,1
1912,2940,2040,1
1912,2941,2041,0
1912,2942,2042,1
1912,2943,2043,1
1912,2944,2044,1
1912,2945,2045,0
1912,2946,2046,1
1912,2947,2047,1
1912,2948,2048,1
1912,2949,2049,0
1912,2950,2050,0
1912,2951,2051,0
1912,2952,2052,1
1912,2953,2053,1
1912,2954,2054,1
1912,2955,2055,0
1912,2956,2056,0
1912,2957,2057,1
1912,2958,2058,1
1912,2959,2059,1
1912,2960,2060,1
1912,2961,2061,0
1912,2962,2062,1
1912,2963,2063,0
1912,2964,2064,1
1912,2965,2065,0
1912,2966,2066,0
1912,2967,2067,1
1912,2968,2068,1
1912,2969,2069,1
1912,2970,2070,0
1912,2971,2071,1
1912,2972,2072,1
1912,2973,2073,0
1912,2974,2074,1
1912,2975,2075,1
1912,2976,2076,1
1912,2977,2077,0
1912,2978,2078,1
1912,2979,2079,0
1912,2980,2080,0
1912,2981,2081,1
1912,2982,2082,1
1912,2983,2083,1
1912,2984,2084,1
1912,2985,2085,0
1912,2986,2086,0
1912,2987,2087,0
1912,2988,2088,0
1912,2989,2089,0
1912,2990,2090,0
1912,2991,2091,0
1912,2992,2092,1
1912,2993,2093,1
1912,2994,2094,0
1912,2995,2095,0
1912,2996,2096,1
1912,2997,2097,0
1912,2998,2098,0
1912,2999,2099,0
1912,3000,2100,0
1912,3001,2101,1
1912,3002,2102,1
1912,3003,2103,0
1912,3004,2104,0
1912,3005,2105,0
1912,3006,2106,0
1912,3007,2107,1
1912,3008,2108,0
1912,3009,2109,0
1912,3010,2110,0
1912,3011,2111,1
1912,3012,2112,1
1912,3013,2113,0
1912,3014,2114,1
1912,3015,2115,1
1912,3016,2116,0
1912,3017,2117,1
1912,3018,2118,1
1912,3019,2119,1
1912,3020,2120,0
1912,3021,2121,0
1912,3022,2122,0
1912,3023,2123,0
1912,3024,2124,0
1912,3025,2125,1
1912,3026,2126,1
1912,3027,2127,1
1912,3028,2128,1
1912,3029,2129,1
1912,3030,2130,0
1912,3031,2131,1
1912,3032,2132,0
1912,3033,2133,1
1912,3034,2134,0
1912,3035,2135,1
1912,3036,2136,0
1912,3037,2137,1
1912,3038,2138,1
1912,3039,2139,1
1912,3040,2140,0
1912,3041,2141,1
1912,3042,2142,1
1912,3043,2143,1
1912,3044,2144,0
1912,3045,2145,1
1912,3046,2146,1
1912,3047,2147,1
1912,3048,2148,1
1912,3049,2149,1
1912,3050,2150,1
1912,3051,2151,1
1912,3052,2152,0
1912,3053,2153,1
1912,3054,2154,0
1912,3055,2155,0
1912,3056,2156,0
1912,3057,2157,1
1912,3058,2158,1
1912,3059,2159,1
1912,3060,2160,0
1912,3061,2161,1
1912,3062,2162,0
1912,3063,2163,1
1912,3064,2164,0
1912,3065,2165,1
1912,3066,2166,0
1912,3067,2167,0
1912,3068,2168,0
1912,3069,2169,1
1912,3070,2170,0
1912,3071,2171,1
1912,3072,2172,1
1912,3073,2173,0
1912,3074,2174,1
1912,3075,2175,0
1912,3076,2176,1
1912,3077,2177,0
1912,3078,2178,1
1912,3079,2179,0
1912,3080,2180,0
1912,3081,2181,0
1912,3082,2182,1
1912,3083,2183,1
1912,3084,2184,0
1912,3085,2185,1
1912,3086,2186,1
1912,3087,2187,1
1912,3088,2188,0
1912,3089,2189,1
1912,3090,2190,0
1912,3091,2191,1
1912,3092,2192,0
1912,3093,2193,0
1912,3094,2194,1
1912,3095,2195,0
1912,3096,2196,0
1912,3097,2197,0
1912,3098,2198,0
